team_name,team_id,age_group,gender,source,points,state,rank,url,provider
BH Rapids BU11 Burgundy,579755.0,U11,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=189,GotSport
BH Rapids Raiders,,U11,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=333,GotSport
HCSC Surge,,U11,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=80,GotSport
Yankton United,,U11,Male,GotSport Rankings,0,SD,4,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=189,GotSport
DASC 2015B Black,,U11,Male,GotSport Rankings,0,SD,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=257,GotSport
Ignite 2015 Boys Blue,371554.0,U11,Male,GotSport Rankings,0,SD,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=37,GotSport
Spearfish Soccer U10B Gray,,U11,Male,GotSport Rankings,0,SD,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=346,GotSport
Spearfish White,561845.0,U11,Male,GotSport Rankings,0,SD,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=323,GotSport
BH Rapids 2015 Boys Sky,,U11,Male,GotSport Rankings,0,SD,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=330,GotSport
BH Rapids BU11 Burgundy,,U11,Male,GotSport Rankings,0,SD,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=191,GotSport
BH Rapids U11 Boys Burgundy,162179.0,U11,Male,GotSport Rankings,0,SD,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=266,GotSport
Spearfish Soccer U10B Gray,562088.0,U11,Male,GotSport Rankings,0,SD,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=333,GotSport
BASA RED,401571.0,U11,Male,GotSport Rankings,0,SD,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=107,GotSport
